CBSA_Code,CBSA_Title,CBSA_Type,County,State,FIPS_State,FIPS_County
10100,"Aberdeen, SD",Micropolitan Statistical Area,Brown County,South Dakota,46,13
10100,"Aberdeen, SD",Micropolitan Statistical Area,Edmunds County,South Dakota,46,45
10140,"Aberdeen, WA",Micropolitan Statistical Area,Grays Harbor County,Washington,53,27
10180,"Abilene, TX",Metropolitan Statistical Area,Callahan County,Texas,48,59
10180,"Abilene, TX",Metropolitan Statistical Area,Jones County,Texas,48,253
10180,"Abilene, TX",Metropolitan Statistical Area,Taylor County,Texas,48,441
10220,"Ada, OK",Micropolitan Statistical Area,Pontotoc County,Oklahoma,40,123
10300,"Adrian, MI",Micropolitan Statistical Area,Lenawee County,Michigan,26,91
10380,"Aguadilla, PR",Metropolitan Statistical Area,Aguada Municipio,Puerto Rico,72,3
10380,"Aguadilla, PR",Metropolitan Statistical Area,Aguadilla Municipio,Puerto Rico,72,5
10380,"Aguadilla, PR",Metropolitan Statistical Area,Añasco Municipio,Puerto Rico,72,11
10380,"Aguadilla, PR",Metropolitan Statistical Area,Isabela Municipio,Puerto Rico,72,71
10380,"Aguadilla, PR",Metropolitan Statistical Area,Moca Municipio,Puerto Rico,72,99
10380,"Aguadilla, PR",Metropolitan Statistical Area,Rincón Municipio,Puerto Rico,72,117
10380,"Aguadilla, PR",Metropolitan Statistical Area,San Sebastián Municipio,Puerto Rico,72,131
10420,"Akron, OH",Metropolitan Statistical Area,Portage County,Ohio,39,133
10420,"Akron, OH",Metropolitan Statistical Area,Summit County,Ohio,39,153
10460,"Alamogordo, NM",Micropolitan Statistical Area,Otero County,New Mexico,35,35
10480,"Alamosa, CO",Micropolitan Statistical Area,Alamosa County,Colorado,8,3
10480,"Alamosa, CO",Micropolitan Statistical Area,Conejos County,Colorado,8,21
10480,"Alamosa, CO",Micropolitan Statistical Area,Costilla County,Colorado,8,23
10500,"Albany, GA",Metropolitan Statistical Area,Dougherty County,Georgia,13,95
10500,"Albany, GA",Metropolitan Statistical Area,Lee County,Georgia,13,177
10500,"Albany, GA",Metropolitan Statistical Area,Terrell County,Georgia,13,273
10500,"Albany, GA",Metropolitan Statistical Area,Worth County,Georgia,13,321
10540,"Albany, OR",Metropolitan Statistical Area,Linn County,Oregon,41,43
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,Albany County,New York,36,1
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,Rensselaer County,New York,36,83
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,Saratoga County,New York,36,91
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,Schenectady County,New York,36,93
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,Schoharie County,New York,36,95
10620,"Albemarle, NC",Micropolitan Statistical Area,Stanly County,North Carolina,37,167
10660,"Albert Lea, MN",Micropolitan Statistical Area,Freeborn County,Minnesota,27,47
10700,"Albertville, AL",Micropolitan Statistical Area,Marshall County,Alabama,1,95
10740,"Albuquerque, NM",Metropolitan Statistical Area,Bernalillo County,New Mexico,35,1
10740,"Albuquerque, NM",Metropolitan Statistical Area,Sandoval County,New Mexico,35,43
10740,"Albuquerque, NM",Metropolitan Statistical Area,Torrance County,New Mexico,35,57
10740,"Albuquerque, NM",Metropolitan Statistical Area,Valencia County,New Mexico,35,61
10760,"Alexander City, AL",Micropolitan Statistical Area,Tallapoosa County,Alabama,1,123
10780,"Alexandria, LA",Metropolitan Statistical Area,Grant Parish,Louisiana,22,43
10780,"Alexandria, LA",Metropolitan Statistical Area,Rapides Parish,Louisiana,22,79
10820,"Alexandria, MN",Micropolitan Statistical Area,Douglas County,Minnesota,27,41
10860,"Alice, TX",Micropolitan Statistical Area,Brooks County,Texas,48,47
10860,"Alice, TX",Micropolitan Statistical Area,Jim Wells County,Texas,48,249
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,Warren County,New Jersey,34,41
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,Carbon County,Pennsylvania,42,25
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,Lehigh County,Pennsylvania,42,77
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,Northampton County,Pennsylvania,42,95
10940,"Alma, MI",Micropolitan Statistical Area,Gratiot County,Michigan,26,57
10980,"Alpena, MI",Micropolitan Statistical Area,Alpena County,Michigan,26,7
11020,"Altoona, PA",Metropolitan Statistical Area,Blair County,Pennsylvania,42,13
11060,"Altus, OK",Micropolitan Statistical Area,Jackson County,Oklahoma,40,65
11100,"Amarillo, TX",Metropolitan Statistical Area,Armstrong County,Texas,48,11
11100,"Amarillo, TX",Metropolitan Statistical Area,Carson County,Texas,48,65
11100,"Amarillo, TX",Metropolitan Statistical Area,Oldham County,Texas,48,359
11100,"Amarillo, TX",Metropolitan Statistical Area,Potter County,Texas,48,375
11100,"Amarillo, TX",Metropolitan Statistical Area,Randall County,Texas,48,381
11140,"Americus, GA",Micropolitan Statistical Area,Schley County,Georgia,13,249
11140,"Americus, GA",Micropolitan Statistical Area,Sumter County,Georgia,13,261
11180,"Ames, IA",Metropolitan Statistical Area,Boone County,Iowa,19,15
11180,"Ames, IA",Metropolitan Statistical Area,Story County,Iowa,19,169
11200,"Amherst Town-Northampton, MA",Metropolitan Statistical Area,Hampshire County,Massachusetts,25,15
11220,"Amsterdam, NY",Micropolitan Statistical Area,Montgomery County,New York,36,57
11260,"Anchorage, AK",Metropolitan Statistical Area,Anchorage Municipality,Alaska,2,20
11260,"Anchorage, AK",Metropolitan Statistical Area,Matanuska-Susitna Borough,Alaska,2,170
11360,"Anderson Creek, NC",Micropolitan Statistical Area,Harnett County,North Carolina,37,85
11380,"Andrews, TX",Micropolitan Statistical Area,Andrews County,Texas,48,3
11420,"Angola, IN",Micropolitan Statistical Area,Steuben County,Indiana,18,151
11460,"Ann Arbor, MI",Metropolitan Statistical Area,Washtenaw County,Michigan,26,161
11500,"Anniston-Oxford, AL",Metropolitan Statistical Area,Calhoun County,Alabama,1,15
11540,"Appleton, WI",Metropolitan Statistical Area,Calumet County,Wisconsin,55,15
11540,"Appleton, WI",Metropolitan Statistical Area,Outagamie County,Wisconsin,55,87
11580,"Arcadia, FL",Micropolitan Statistical Area,DeSoto County,Florida,12,27
11620,"Ardmore, OK",Micropolitan Statistical Area,Carter County,Oklahoma,40,19
11640,"Arecibo, PR",Metropolitan Statistical Area,Arecibo Municipio,Puerto Rico,72,13
11640,"Arecibo, PR",Metropolitan Statistical Area,Camuy Municipio,Puerto Rico,72,27
11640,"Arecibo, PR",Metropolitan Statistical Area,Hatillo Municipio,Puerto Rico,72,65
11640,"Arecibo, PR",Metropolitan Statistical Area,Quebradillas Municipio,Puerto Rico,72,115
11660,"Arkadelphia, AR",Micropolitan Statistical Area,Clark County,Arkansas,5,19
11680,"Arkansas City-Winfield, KS",Micropolitan Statistical Area,Cowley County,Kansas,20,35
11700,"Asheville, NC",Metropolitan Statistical Area,Buncombe County,North Carolina,37,21
11700,"Asheville, NC",Metropolitan Statistical Area,Henderson County,North Carolina,37,89
11700,"Asheville, NC",Metropolitan Statistical Area,Madison County,North Carolina,37,115
11740,"Ashland, OH",Micropolitan Statistical Area,Ashland County,Ohio,39,5
11820,"Astoria, OR",Micropolitan Statistical Area,Clatsop County,Oregon,41,7
11860,"Atchison, KS",Micropolitan Statistical Area,Atchison County,Kansas,20,5
11900,"Athens, OH",Micropolitan Statistical Area,Athens County,Ohio,39,9
11940,"Athens, TN",Micropolitan Statistical Area,McMinn County,Tennessee,47,107
11940,"Athens, TN",Micropolitan Statistical Area,Meigs County,Tennessee,47,121
11980,"Athens, TX",Micropolitan Statistical Area,Henderson County,Texas,48,213
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,Clarke County,Georgia,13,59
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,Madison County,Georgia,13,195
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,Oconee County,Georgia,13,219
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,Oglethorpe County,Georgia,13,221
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Barrow County,Georgia,13,13
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Butts County,Georgia,13,35
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Carroll County,Georgia,13,45
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Clayton County,Georgia,13,63
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Coweta County,Georgia,13,77
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Dawson County,Georgia,13,85
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,DeKalb County,Georgia,13,89
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Douglas County,Georgia,13,97
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Fayette County,Georgia,13,113
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Forsyth County,Georgia,13,117
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Fulton County,Georgia,13,121
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Gwinnett County,Georgia,13,135
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Heard County,Georgia,13,149
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Henry County,Georgia,13,151
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Jasper County,Georgia,13,159
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Lumpkin County,Georgia,13,187
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Meriwether County,Georgia,13,199
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Morgan County,Georgia,13,211
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Newton County,Georgia,13,217
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Pickens County,Georgia,13,227
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Pike County,Georgia,13,231
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Rockdale County,Georgia,13,247
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Spalding County,Georgia,13,255
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Walton County,Georgia,13,297
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Bartow County,Georgia,13,15
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Cherokee County,Georgia,13,57
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Cobb County,Georgia,13,67
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Haralson County,Georgia,13,143
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,Paulding County,Georgia,13,223
12100,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,Atlantic County,New Jersey,34,1
12100,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,Cape May County,New Jersey,34,9
12140,"Auburn, IN",Micropolitan Statistical Area,DeKalb County,Indiana,18,33
12180,"Auburn, NY",Micropolitan Statistical Area,Cayuga County,New York,36,11
12220,"Auburn-Opelika, AL",Metropolitan Statistical Area,Lee County,Alabama,1,81
12220,"Auburn-Opelika, AL",Metropolitan Statistical Area,Macon County,Alabama,1,87
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Burke County,Georgia,13,33
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Columbia County,Georgia,13,73
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Lincoln County,Georgia,13,181
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,McDuffie County,Georgia,13,189
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Richmond County,Georgia,13,245
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Aiken County,South Carolina,45,3
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Edgefield County,South Carolina,45,37
12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,Kennebec County,Maine,23,11
12380,"Austin, MN",Micropolitan Statistical Area,Mower County,Minnesota,27,99
12420,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,Bastrop County,Texas,48,21
12420,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,Caldwell County,Texas,48,55
12420,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,Hays County,Texas,48,209
12420,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,Travis County,Texas,48,453
12420,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,Williamson County,Texas,48,491
12460,"Bainbridge, GA",Micropolitan Statistical Area,Decatur County,Georgia,13,87
12520,"Baker City, OR",Micropolitan Statistical Area,Baker County,Oregon,41,1
12540,"Bakersfield-Delano, CA",Metropolitan Statistical Area,Kern County,California,6,29
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Anne Arundel County,Maryland,24,3
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Baltimore County,Maryland,24,5
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Carroll County,Maryland,24,13
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Harford County,Maryland,24,25
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Howard County,Maryland,24,27
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Queen Anne's County,Maryland,24,35
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Baltimore city,Maryland,24,510
12620,"Bangor, ME",Metropolitan Statistical Area,Penobscot County,Maine,23,19
12660,"Baraboo, WI",Micropolitan Statistical Area,Sauk County,Wisconsin,55,111
12700,"Barnstable Town, MA",Metropolitan Statistical Area,Barnstable County,Massachusetts,25,1
12740,"Barre, VT",Micropolitan Statistical Area,Washington County,Vermont,50,23
12780,"Bartlesville, OK",Micropolitan Statistical Area,Washington County,Oklahoma,40,147
12860,"Batavia, NY",Micropolitan Statistical Area,Genesee County,New York,36,37
12900,"Batesville, AR",Micropolitan Statistical Area,Independence County,Arkansas,5,63
12940,"Baton Rouge, LA",Metropolitan Statistical Area,Ascension Parish,Louisiana,22,5
12940,"Baton Rouge, LA",Metropolitan Statistical Area,Assumption Parish,Louisiana,22,7
12940,"Baton Rouge, LA",Metropolitan Statistical Area,East Baton Rouge Parish,Louisiana,22,33
12940,"Baton Rouge, LA",Metropolitan Statistical Area,East Feliciana Parish,Louisiana,22,37
12940,"Baton Rouge, LA",Metropolitan Statistical Area,Iberville Parish,Louisiana,22,47
12940,"Baton Rouge, LA",Metropolitan Statistical Area,Livingston Parish,Louisiana,22,63
12940,"Baton Rouge, LA",Metropolitan Statistical Area,Pointe Coupee Parish,Louisiana,22,77
12940,"Baton Rouge, LA",Metropolitan Statistical Area,St. Helena Parish,Louisiana,22,91
12940,"Baton Rouge, LA",Metropolitan Statistical Area,West Baton Rouge Parish,Louisiana,22,121
12940,"Baton Rouge, LA",Metropolitan Statistical Area,West Feliciana Parish,Louisiana,22,125
12980,"Battle Creek, MI",Metropolitan Statistical Area,Calhoun County,Michigan,26,25
13020,"Bay City, MI",Metropolitan Statistical Area,Bay County,Michigan,26,17
13060,"Bay City, TX",Micropolitan Statistical Area,Matagorda County,Texas,48,321
13100,"Beatrice, NE",Micropolitan Statistical Area,Gage County,Nebraska,31,67
13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,Hardin County,Texas,48,199
13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,Jefferson County,Texas,48,245
13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,Orange County,Texas,48,361
13180,"Beaver Dam, WI",Micropolitan Statistical Area,Dodge County,Wisconsin,55,27
13220,"Beckley, WV",Metropolitan Statistical Area,Fayette County,West Virginia,54,19
13220,"Beckley, WV",Metropolitan Statistical Area,Raleigh County,West Virginia,54,81
13260,"Bedford, IN",Micropolitan Statistical Area,Lawrence County,Indiana,18,93
13300,"Beeville, TX",Micropolitan Statistical Area,Bee County,Texas,48,25
13340,"Bellefontaine, OH",Micropolitan Statistical Area,Logan County,Ohio,39,91
13380,"Bellingham, WA",Metropolitan Statistical Area,Whatcom County,Washington,53,73
13420,"Bemidji, MN",Micropolitan Statistical Area,Beltrami County,Minnesota,27,7
13460,"Bend, OR",Metropolitan Statistical Area,Crook County,Oregon,41,13
13460,"Bend, OR",Metropolitan Statistical Area,Deschutes County,Oregon,41,17
13460,"Bend, OR",Metropolitan Statistical Area,Jefferson County,Oregon,41,31
13540,"Bennington, VT",Micropolitan Statistical Area,Bennington County,Vermont,50,3
13660,"Big Rapids, MI",Micropolitan Statistical Area,Mecosta County,Michigan,26,107
13700,"Big Spring, TX",Micropolitan Statistical Area,Howard County,Texas,48,227
13740,"Billings, MT",Metropolitan Statistical Area,Carbon County,Montana,30,9
13740,"Billings, MT",Metropolitan Statistical Area,Stillwater County,Montana,30,95
13740,"Billings, MT",Metropolitan Statistical Area,Yellowstone County,Montana,30,111
13780,"Binghamton, NY",Metropolitan Statistical Area,Broome County,New York,36,7
13780,"Binghamton, NY",Metropolitan Statistical Area,Tioga County,New York,36,107
13820,"Birmingham, AL",Metropolitan Statistical Area,Bibb County,Alabama,1,7
13820,"Birmingham, AL",Metropolitan Statistical Area,Blount County,Alabama,1,9
13820,"Birmingham, AL",Metropolitan Statistical Area,Chilton County,Alabama,1,21
13820,"Birmingham, AL",Metropolitan Statistical Area,Jefferson County,Alabama,1,73
13820,"Birmingham, AL",Metropolitan Statistical Area,St. Clair County,Alabama,1,115
13820,"Birmingham, AL",Metropolitan Statistical Area,Shelby County,Alabama,1,117
13820,"Birmingham, AL",Metropolitan Statistical Area,Walker County,Alabama,1,127
13860,"Bishop, CA",Micropolitan Statistical Area,Inyo County,California,6,27
13900,"Bismarck, ND",Metropolitan Statistical Area,Burleigh County,North Dakota,38,15
13900,"Bismarck, ND",Metropolitan Statistical Area,Morton County,North Dakota,38,59
13900,"Bismarck, ND",Metropolitan Statistical Area,Oliver County,North Dakota,38,65
13940,"Blackfoot, ID",Micropolitan Statistical Area,Bingham County,Idaho,16,11
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,Floyd County,Virginia,51,63
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,Giles County,Virginia,51,71
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,Montgomery County,Virginia,51,121
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,Pulaski County,Virginia,51,155
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,Radford city,Virginia,51,750
14010,"Bloomington, IL",Metropolitan Statistical Area,McLean County,Illinois,17,113
14020,"Bloomington, IN",Metropolitan Statistical Area,Monroe County,Indiana,18,105
14020,"Bloomington, IN",Metropolitan Statistical Area,Owen County,Indiana,18,119
14100,"Bloomsburg-Berwick, PA",Micropolitan Statistical Area,Columbia County,Pennsylvania,42,37
14140,"Bluefield, WV-VA",Micropolitan Statistical Area,Tazewell County,Virginia,51,185
14140,"Bluefield, WV-VA",Micropolitan Statistical Area,Mercer County,West Virginia,54,55
14180,"Blytheville, AR",Micropolitan Statistical Area,Mississippi County,Arkansas,5,93
14220,"Bogalusa, LA",Micropolitan Statistical Area,Washington Parish,Louisiana,22,117
14260,"Boise City, ID",Metropolitan Statistical Area,Ada County,Idaho,16,1
14260,"Boise City, ID",Metropolitan Statistical Area,Boise County,Idaho,16,15
14260,"Boise City, ID",Metropolitan Statistical Area,Canyon County,Idaho,16,27
14260,"Boise City, ID",Metropolitan Statistical Area,Gem County,Idaho,16,45
14260,"Boise City, ID",Metropolitan Statistical Area,Owyhee County,Idaho,16,73
14300,"Bonham, TX",Micropolitan Statistical Area,Fannin County,Texas,48,147
14380,"Boone, NC",Micropolitan Statistical Area,Watauga County,North Carolina,37,189
14420,"Borger, TX",Micropolitan Statistical Area,Hutchinson County,Texas,48,233
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Norfolk County,Massachusetts,25,21
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Plymouth County,Massachusetts,25,23
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Suffolk County,Massachusetts,25,25
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Essex County,Massachusetts,25,9
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Middlesex County,Massachusetts,25,17
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Rockingham County,New Hampshire,33,15
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Strafford County,New Hampshire,33,17
14500,"Boulder, CO",Metropolitan Statistical Area,Boulder County,Colorado,8,13
14540,"Bowling Green, KY",Metropolitan Statistical Area,Allen County,Kentucky,21,3
14540,"Bowling Green, KY",Metropolitan Statistical Area,Butler County,Kentucky,21,31
14540,"Bowling Green, KY",Metropolitan Statistical Area,Edmonson County,Kentucky,21,61
14540,"Bowling Green, KY",Metropolitan Statistical Area,Warren County,Kentucky,21,227
14580,"Bozeman, MT",Metropolitan Statistical Area,Gallatin County,Montana,30,31
14620,"Bradford, PA",Micropolitan Statistical Area,McKean County,Pennsylvania,42,83
14660,"Brainerd, MN",Micropolitan Statistical Area,Cass County,Minnesota,27,21
14660,"Brainerd, MN",Micropolitan Statistical Area,Crow Wing County,Minnesota,27,35
14700,"Branson, MO",Micropolitan Statistical Area,Taney County,Missouri,29,213
14710,"Brattleboro, VT",Micropolitan Statistical Area,Windham County,Vermont,50,25
14720,"Breckenridge, CO",Micropolitan Statistical Area,Lake County,Colorado,8,65
14720,"Breckenridge, CO",Micropolitan Statistical Area,Summit County,Colorado,8,117
14740,"Bremerton-Silverdale-Port Orchard, WA",Metropolitan Statistical Area,Kitsap County,Washington,53,35
14780,"Brenham, TX",Micropolitan Statistical Area,Washington County,Texas,48,477
14820,"Brevard, NC",Micropolitan Statistical Area,Transylvania County,North Carolina,37,175
14860,"Bridgeport-Stamford-Danbury, CT",Metropolitan Statistical Area,Greater Bridgeport Planning Region,Connecticut,9,120
14860,"Bridgeport-Stamford-Danbury, CT",Metropolitan Statistical Area,Western Connecticut Planning Region,Connecticut,9,190
14940,"Brigham City, UT-ID",Micropolitan Statistical Area,Oneida County,Idaho,16,71
14940,"Brigham City, UT-ID",Micropolitan Statistical Area,Box Elder County,Utah,49,3
15020,"Brookhaven, MS",Micropolitan Statistical Area,Lincoln County,Mississippi,28,85
15060,"Brookings, OR",Micropolitan Statistical Area,Curry County,Oregon,41,15
15100,"Brookings, SD",Micropolitan Statistical Area,Brookings County,South Dakota,46,11
15180,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,Cameron County,Texas,48,61
15220,"Brownwood, TX",Micropolitan Statistical Area,Brown County,Texas,48,49
15260,"Brunswick-St. Simons, GA",Metropolitan Statistical Area,Brantley County,Georgia,13,25
15260,"Brunswick-St. Simons, GA",Metropolitan Statistical Area,Glynn County,Georgia,13,127
15260,"Brunswick-St. Simons, GA",Metropolitan Statistical Area,McIntosh County,Georgia,13,191
15340,"Bucyrus, OH",Micropolitan Statistical Area,Crawford County,Ohio,39,33
15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,Erie County,New York,36,29
15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,Niagara County,New York,36,63
15420,"Burley, ID",Micropolitan Statistical Area,Cassia County,Idaho,16,31
15420,"Burley, ID",Micropolitan Statistical Area,Minidoka County,Idaho,16,67
15460,"Burlington, IA-IL",Micropolitan Statistical Area,Henderson County,Illinois,17,71
15460,"Burlington, IA-IL",Micropolitan Statistical Area,Des Moines County,Iowa,19,57
15500,"Burlington, NC",Metropolitan Statistical Area,Alamance County,North Carolina,37,1
15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Chittenden County,Vermont,50,7
15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Franklin County,Vermont,50,11
15540,"Burlington-South Burlington, VT",Metropolitan Statistical Area,Grand Isle County,Vermont,50,13
15580,"Butte-Silver Bow, MT",Micropolitan Statistical Area,Silver Bow County,Montana,30,93
15620,"Cadillac, MI",Micropolitan Statistical Area,Missaukee County,Michigan,26,113
15620,"Cadillac, MI",Micropolitan Statistical Area,Wexford County,Michigan,26,165
15660,"Calhoun, GA",Micropolitan Statistical Area,Gordon County,Georgia,13,129
15700,"Cambridge, MD",Micropolitan Statistical Area,Dorchester County,Maryland,24,19
15740,"Cambridge, OH",Micropolitan Statistical Area,Guernsey County,Ohio,39,59
15780,"Camden, AR",Micropolitan Statistical Area,Calhoun County,Arkansas,5,13
15780,"Camden, AR",Micropolitan Statistical Area,Ouachita County,Arkansas,5,103
15820,"Campbellsville, KY",Micropolitan Statistical Area,Green County,Kentucky,21,87
15820,"Campbellsville, KY",Micropolitan Statistical Area,Taylor County,Kentucky,21,217
15860,"Cañon City, CO",Micropolitan Statistical Area,Fremont County,Colorado,8,43
15900,"Canton, IL",Micropolitan Statistical Area,Fulton County,Illinois,17,57
15940,"Canton-Massillon, OH",Metropolitan Statistical Area,Carroll County,Ohio,39,19
15940,"Canton-Massillon, OH",Metropolitan Statistical Area,Stark County,Ohio,39,151
15980,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,Lee County,Florida,12,71
16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,Alexander County,Illinois,17,3
16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,Bollinger County,Missouri,29,17
16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,Cape Girardeau County,Missouri,29,31
16060,"Carbondale, IL",Micropolitan Statistical Area,Jackson County,Illinois,17,77
16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,Eddy County,New Mexico,35,15
16140,"Carroll, IA",Micropolitan Statistical Area,Carroll County,Iowa,19,27
16180,"Carson City, NV",Metropolitan Statistical Area,Carson City,Nevada,32,510
16220,"Casper, WY",Metropolitan Statistical Area,Natrona County,Wyoming,56,25
16260,"Cedar City, UT",Micropolitan Statistical Area,Iron County,Utah,49,21
16300,"Cedar Rapids, IA",Metropolitan Statistical Area,Benton County,Iowa,19,11
16300,"Cedar Rapids, IA",Metropolitan Statistical Area,Jones County,Iowa,19,105
16300,"Cedar Rapids, IA",Metropolitan Statistical Area,Linn County,Iowa,19,113
16340,"Cedartown, GA",Micropolitan Statistical Area,Polk County,Georgia,13,233
16380,"Celina, OH",Micropolitan Statistical Area,Mercer County,Ohio,39,107
16460,"Centralia, IL",Micropolitan Statistical Area,Marion County,Illinois,17,121
16500,"Centralia, WA",Micropolitan Statistical Area,Lewis County,Washington,53,41
16540,"Chambersburg, PA",Metropolitan Statistical Area,Franklin County,Pennsylvania,42,55
16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Champaign County,Illinois,17,19
16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Ford County,Illinois,17,53
16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Piatt County,Illinois,17,147
16620,"Charleston, WV",Metropolitan Statistical Area,Boone County,West Virginia,54,5
